aptCode,aptName,dongCode,dongName,buildYear,jibun,lat,lng,img,avgDealAmount,totalDealCount
301,용산동아파트,1117013000,이태원동,1969,669,37.5397636,126.9879301,NULL,35667,3
302,퍼시픽맨션골드,1117013000,이태원동,2003,352,37.5367177,126.988089,NULL,97000,1
303,뉴캐슬하우스,1117013100,한남동,2003,684-82,37.53444229999999,127.0008713,NULL,90500,2
304,대림아르빌,1117013100,한남동,2005,808,37.5349789,127.0013462,NULL,99167,3
305,"그린파크(코오롱 하늘채)",1117013300,서빙고동,2000,293,37.5229598,126.9913734,NULL,94000,2
306,화인,1117010100,후암동,2002,244-99,37.5485522,126.9791166,NULL,81500,1
307,힐튼빌리지2차,1117010100,후암동,2002,244-88,37.5493423,126.9783793,NULL,85000,1
308,삼안리치10차,1117010100,후암동,2005,123-51,37.5493916,126.9755414,NULL,84000,1
309,장미1,1117013100,한남동,1976,732-19,37.5341141,126.9980776,NULL,139000,2
310,신성미소시티,1117013100,한남동,2006,96-3,37.531538,127.0070334,NULL,126833,3
311,신후암,1117010100,후암동,1971,244-86,37.549795,126.9778016,NULL,30200,1
312,GS자이,1117011600,청암동,2005,181,37.5349984,126.9474629,NULL,188500,2
313,태원팰리스,1117011900,효창동,2007,5-1,37.542433,126.9642936,NULL,84000,1
314,효창베네스,1117011900,효창동,2002,272,37.5421507,126.9591443,NULL,66500,2
315,효창아트빌2차,1117011900,효창동,2002,5-158,37.5421325,126.9604561,NULL,61500,1
316,효창한신,1117011900,효창동,1987,5-145,37.5417692,126.9576661,NULL,61000,3
317,아이딜,1117011900,효창동,2005,130-2,37.5409583,126.9600198,NULL,63000,1
318,대성2차,1117012100,용문동,2002,38-235,37.5372235,126.9558387,NULL,49800,1
319,리첸시아용산,1117012200,문배동,2010,133-3,37.5382156,126.9673166,NULL,129000,1
320,용산파크e-편한세상,1117012500,한강로2가,2007,417,37.5339355,126.9709114,NULL,115833,6
321,원효전자상가,1117012800,한강로3가,1974,16-20,37.5333203,126.9608579,NULL,43500,1
322,빌라맨션,1117012900,이촌동,1974,302-86,37.5213326,126.9642109,NULL,25000,1
323,보람더하임,1117012900,이촌동,2009,435,37.5202126,126.9687435,NULL,129833,3
324,로얄맨숀,1117012900,이촌동,1972,301-10,37.5200093,126.974467,NULL,149498,1
325,강서,1117012900,이촌동,1972,193-5,37.523293,126.9595648,NULL,65000,1
326,창덕아파트,1117013000,이태원동,1996,252-1,37.5400691,126.9907718,NULL,47000,1
327,"트윈빌 에이동",1117013100,한남동,2008,26-5,37.5339358,127.0103778,NULL,223500,1
328,후암,1117010100,후암동,2002,244-106,37.549149,126.9780096,NULL,62000,1
329,신주에지앙,1117010100,후암동,2004,302,37.5493644,126.9802078,NULL,64900,1
330,삼성하이츠,1117012100,용문동,2003,38-76,37.5371581,126.9565977,NULL,54000,1
331,장미,1117012900,이촌동,1975,302-64,37.52018169999999,126.9676851,NULL,200000,1
332,코스모스,1117012900,이촌동,1974,302-62,37.5208044,126.9679978,NULL,168000,1
333,장미(203-14),1117012900,이촌동,1972,203-14,37.5261287,126.9558055,NULL,55000,1
334,월드메르디앙,1117012900,이촌동,1971,302-53,37.5206586,126.9689455,NULL,128000,1
335,한강동부,1117012900,이촌동,2008,302-63,37.5205064,126.968132,NULL,145000,1
336,현대플래티앙1(1-67),1117013200,동빙고동,2004,1-67,37.5272243,126.9955914,NULL,100000,1
337,삼안리치8차,1117010100,후암동,2004,143-23,37.5482831,126.9743695,NULL,86000,1
338,세인트힐,1117011900,효창동,2004,5-17,37.5423034,126.9638032,NULL,98000,1
339,G&P용산파크,1117012200,문배동,2018,11-34,37.5377537,126.9694264,NULL,45000,1
340,무학현대,1120010200,하왕십리동,1996,992,37.560892,127.0281381,NULL,64567,6
341,센트라스아파트,1120010200,하왕십리동,2016,1070,37.5651756,127.0260983,NULL,111148,138
342,풍림아이원,1120010200,하왕십리동,2004,1061,37.5588914,127.0252632,NULL,75914,61
343,왕십리KCC스위첸,1120010200,하왕십리동,2016,1002,37.5604214,127.0259224,NULL,83089,36
344,왕십리자이,1120010200,하왕십리동,2017,1071,37.5689559,127.0279598,NULL,89658,66
345,홍익한신,1120010300,홍익동,1975,119-1,37.5665761,127.0338859,NULL,39738,4
346,금호어울림,1120010500,마장동,2006,820,37.56298049999999,127.0406774,NULL,96112,12
347,세림,1120010500,마장동,1986,784,37.5649731,127.0451728,NULL,65129,36
348,중앙하이츠,1120010600,사근동,1989,199,37.5616251,127.0485602,NULL,47300,11
349,대림e-편한세상,1120010700,행당동,2000,347,37.5578253,127.027423,NULL,83011,120
350,"행당 한진타운",1120010700,행당동,2000,346,37.5559126,127.0290958,NULL,82647,138
351,행당한신,1120010700,행당동,2003,349,37.5551685,127.0361451,NULL,85013,79
352,신동아,1120010700,행당동,1995,344,37.5543718,127.0328167,NULL,64310,34
353,동아리버그린,1120010800,응봉동,2003,276,37.5529412,127.0372614,NULL,81802,29
354,대림(2차),1120010800,응봉동,1989,97,37.5526679,127.0323814,NULL,64377,26
355,신금호파크자이,1120011000,금호동2가,2016,1,37.5567056,127.0196111,NULL,110263,79
356,래미안하이리버,1120011000,금호동2가,2012,1217,37.5519831,127.0230371,NULL,100498,63
357,두산,1120011100,금호동3가,1994,1331,37.5498685,127.0162524,NULL,79469,58
358,대우,1120011200,금호동4가,2001,800,37.5459238,127.019517,NULL,90172,64
359,서울숲푸르지오2차,1120011200,금호동4가,2012,235,37.5463204,127.0242025,NULL,129678,43
360,삼산금호,1120011200,금호동4가,1975,180,37.5473017,127.0245484,NULL,38825,4
361,삼성,1120011300,옥수동,1999,250,37.5422258,127.0141937,NULL,102966,73
362,옥수하이츠,1120011300,옥수동,1998,100,37.54011759999999,127.0163862,NULL,141938,16
363,예건네스빌,1120011300,옥수동,2005,365-11,37.5421447,127.0165711,NULL,57000,1
364,레미테지,1120011300,옥수동,2004,220-2,37.5394967,127.0120571,NULL,160500,2
365,중앙하이츠빌,1120011400,성수동1가,2003,715,37.5476895,127.0478818,NULL,111458,12
366,"갤러리아 포레",1120011400,성수동1가,2011,685-696,37.5457427,127.04246,NULL,405062,16
367,신장미,1120011400,성수동1가,1983,656-421,37.5429504,127.0460285,NULL,110400,5
368,롯데캐슬파크,1120011500,성수동2가,2003,835,37.54609749999999,127.0558655,NULL,101812,25
369,금호타운2,1120011500,성수동2가,1997,832,37.5433538,127.0530428,NULL,61167,3
370,건영,1120011800,송정동,2000,90,37.555905,127.0708116,NULL,51288,24
371,양지쉐르빌아파트,1120011800,송정동,2016,97,37.5575833,127.0723697,NULL,34250,2
372,상리제나우스,1120010200,하왕십리동,2013,966-18,37.5622624,127.0328494,NULL,13089,9
373,극동미라주,1120010200,하왕십리동,2001,1058,37.5583372,127.0233961,NULL,65873,26
374,대림강변,1120010800,응봉동,2001,15,37.5534327,127.0356605,NULL,92455,67
375,대림(1차),1120010800,응봉동,1986,100,37.5515893,127.0330269,NULL,89834,47
376,벽산,1120010900,금호동1가,2001,633,37.5519071,127.0271876,NULL,72253,92
377,이편한세상금호파크힐스,1120010900,금호동1가,2018,280,37.5545853,127.0227524,NULL,113712,24
378,옥수파크힐스101동~116동,1120011300,옥수동,2016,528,37.5462602,127.0112278,NULL,132476,100
379,극동,1120011300,옥수동,1986,428,37.5434044,127.0117249,NULL,101776,43
380,"래미안 옥수 리버젠",1120011300,옥수동,2012,561,37.54359350000001,127.0134664,NULL,128871,105
381,"옥수파크힐스 117동~125동",1120011300,옥수동,2016,528-1,37.5462602,127.0112278,NULL,116331,35
382,대우2,1120011400,성수동1가,1999,709,37.5483977,127.0501181,NULL,81208,12
383,서울숲한양현대,1120011400,성수동1가,1999,707,37.5454944,127.047972,NULL,82245,10
384,청구강변1,1120011500,성수동2가,1994,712,37.5353904,127.0548565,NULL,135125,8
385,우방2,1120011500,성수동2가,1999,286,37.5484434,127.0516509,NULL,61583,6
386,중앙하이츠,1120012200,용답동,1995,15,37.5630263,127.0553021,NULL,52650,2
387,텐즈힐(2구역),1120010100,상왕십리동,2014,811,37.5679524,127.0249238,NULL,115693,41
388,텐즈힐아파트(1단지),1120010200,하왕십리동,2015,1066,37.5684705,127.0288841,NULL,120327,91
389,청계벽산,1120010200,하왕십리동,1996,258,37.568672,127.0320307,NULL,81682,36
390,삼성쉐르빌,1120010400,도선동,2006,69,37.5642545,127.0349244,NULL,69833,12
391,삼성,1120010500,마장동,1996,817,37.5660391,127.0400744,NULL,68266,29
392,마장동중앙하이츠,1120010500,마장동,1999,819,37.5654122,127.0391,NULL,64464,11
393,서울숲행당푸르지오,1120010700,행당동,2011,376,37.5555131,127.0330068,NULL,87754,46
394,금호자이1차,1120011000,금호동2가,2012,1215,37.5528666,127.0223753,NULL,101104,35
395,금호한신,1120011100,금호동3가,2005,1662,37.5502312,127.0178297,NULL,77556,16
396,서울숲푸르지오,1120011200,금호동4가,2007,340,37.54469840000001,127.0223406,NULL,105411,47
397,롯데,1120011200,금호동4가,2003,1250,37.5470635,127.0174345,NULL,87067,9
398,브라운스톤금호,1120011200,금호동4가,2007,1507,37.5466414,127.0157697,NULL,96543,14
399,현대,1120011300,옥수동,1990,4,37.5435494,127.0189517,NULL,97820,22
400,쌍용,1120011400,성수동1가,1997,706,37.5495276,127.0471998,NULL,83744,40
401,동아,1120011400,성수동1가,1983,656-320,37.5443817,127.0457512,NULL,107294,16
402,금강아미움,1120011500,성수동2가,2004,836,37.5465828,127.0596595,NULL,67083,6
403,대우1,1120011500,성수동2가,1999,279-50,37.5453847,127.0653621,NULL,57200,6
404,한신무학,1120010200,하왕십리동,1989,990,37.56255,127.0281505,NULL,69222,9
405,금호베스트빌,1120010200,하왕십리동,2001,1052,37.5613016,127.0257932,NULL,65188,31
406,블루빌,1120010200,하왕십리동,2014,890-446,37.56339699999999,127.0276064,NULL,33000,1
407,삼성홈타운,1120010500,마장동,2015,834,37.5662583,127.0453796,NULL,21383,3
408,현대,1120010500,마장동,1998,818,37.5695013,127.0424514,NULL,60498,56
409,"마장동 해맑은아파트",1120010500,마장동,2004,797-3,37.5641763,127.0409212,NULL,34000,1
410,대성유니드,1120010500,마장동,2004,825,37.566807,127.0387764,NULL,68246,13
411,한건토파즈빌,1120010500,마장동,2007,512-2,37.5688448,127.0385114,NULL,36500,2
412,서울숲더샵,1120010700,행당동,2014,155-1,37.5570821,127.0400999,NULL,116686,36
413,두산,1120010700,행당동,1997,345,37.5648365,127.037337,NULL,67444,8
414,금호현대,1120010800,응봉동,1990,98,37.5509707,127.0309944,NULL,67133,15
415,금호1차푸르지오,1120011100,금호동3가,2005,917,37.5497671,127.0206481,NULL,81617,23
416,금호자이2차,1120011100,금호동3가,2012,700,37.550379,127.021627,NULL,93119,21
417,옥수,1120011300,옥수동,1975,306,37.5431184,127.0156678,NULL,41833,3
418,대림로즈빌,1120011400,성수동1가,2000,656-234,37.5418042,127.0457931,NULL,97413,15
419,힐스테이트,1120011500,성수동2가,2009,843,37.5412119,127.0521329,NULL,147043,23
420,강변임광,1120011500,성수동2가,2000,609-2,37.5350621,127.0571848,NULL,132222,9
421,강변금호타운,1120011500,성수동2가,1994,830,37.5352369,127.0575197,NULL,129000,1
422,청계대주파크빌,1120010300,홍익동,2005,53,37.5673697,127.0314363,NULL,62440,5
423,벽산,1120010600,사근동,2000,314,37.5605558,127.049485,NULL,48675,4
424,두산위브,1120010700,행당동,2009,375,37.5574629,127.0347413,NULL,94291,23
425,금호삼성래미안,1120010900,금호동1가,2001,1500,37.5490395,127.0272339,NULL,78784,28
426,상기,1120011000,금호동2가,1976,500-7,37.5526908,127.0189903,NULL,49852,4
427,한남하이츠,1120011300,옥수동,1982,220-1,37.5398063,127.013962,NULL,176250,8
428,동인샤인빌,1120011300,옥수동,2003,12,37.5449688,127.0175706,NULL,69375,4
429,풍림아이원,1120011300,옥수동,2004,60,37.5421267,127.0193947,NULL,115669,13
430,트리마제,1120011400,성수동1가,2017,718,37.5402335,127.0551847,NULL,242188,16
431,현대,1120011400,성수동1가,1990,676-5,37.5481203,127.040878,NULL,77692,12
432,현대그린,1120011400,성수동1가,1994,33-2,37.5406149,127.0498276,NULL,74227,11
433,한진타운,1120011400,성수동1가,1994,704,37.5410567,127.0453964,NULL,96447,15
434,금호,1120011400,성수동1가,2003,714,37.5419314,127.0505158,NULL,95500,6
435,현대I-PARK,1120011500,성수동2가,2003,834,37.5472605,127.0566158,NULL,108190,20
436,E-아름다운세상,1120011500,성수동2가,2014,846,37.5394428,127.0542534,NULL,66000,3
437,로얄빌리지,1120011800,송정동,2004,72-25,37.555228,127.0697415,NULL,29450,1
438,서울숲아이파크,1120011800,송정동,2009,104,37.5528673,127.069171,NULL,72479,12
439,한진그랑빌,1120010200,하왕십리동,2001,1050,37.5629582,127.0267326,NULL,69650,2
440,신명스카이뷰,1120010500,마장동,2005,830,37.5655839,127.0381763,NULL,65200,4
441,신성미소지움,1120010500,마장동,2004,822,37.5688481,127.0436789,NULL,68209,11
442,신동아,1120010800,응봉동,1996,275,37.5501583,127.0294997,NULL,60333,18
443,신금호두산위브,1120010900,금호동1가,2006,1818,37.5559986,127.0226921,NULL,82912,8
444,이편한세상금호파크힐스,1120010900,금호동1가,2019,280,37.5545853,127.0227524,NULL,NULL,NULL
445,두산,1120011000,금호동2가,1994,1331,37.5519831,127.0230371,NULL,58950,1
446,극동그린,1120011300,옥수동,1997,436,37.5418197,127.0102397,NULL,93929,14
447,동아그린,1120011400,성수동1가,1999,708,37.5507561,127.0482536,NULL,76162,13
448,강변동양,1120011400,성수동1가,2001,479-1,37.53761530000001,127.0463636,NULL,145833,6
449,LIG건영,1120011400,성수동1가,2002,710,37.54032300000001,127.0450357,NULL,130882,17
450,뚝섬현대,1120011400,성수동1가,1992,13-157,37.54768,127.048828,NULL,83500,4
451,한신한강,1120011500,성수동2가,2000,442,37.53577200000001,127.0527777,NULL,120167,3
452,YM프라젠,1120012200,용답동,2007,226-4,37.5612889,127.0586563,NULL,51100,2
453,서울숲리버뷰자이,1120010700,행당동,2018,380,37.5574629,127.0347413,NULL,144944,9
454,"이수 브라운스톤",1120010700,행당동,2005,364,37.5582612,127.0299142,NULL,87923,13
455,브라운스톤2차,1120011200,금호동4가,2010,1550,37.54749839999999,127.0153544,NULL,97867,6
456,"옥수 어울림",1120011300,옥수동,2011,560,37.5422885,127.0181535,NULL,140867,9
457,극동옥정,1120011300,옥수동,1998,557,37.5404714,127.0137506,NULL,59700,1
458,태천해오름,1120011400,성수동1가,2005,717,37.54791609999999,127.0495029,NULL,63700,2
459,강변청구3,1120011500,성수동2가,1995,745,37.5353553,127.0539518,NULL,109000,1
460,상왕아파트,1120010200,하왕십리동,2002,890-103,37.5634929,127.0286386,NULL,50000,1
461,우방,1120011400,성수동1가,1997,705,37.5507685,127.0473402,NULL,66950,6
462,강변현대,1120011500,성수동2가,1994,400,37.53632,127.0509932,NULL,134800,2
463,대명루첸,1120011500,성수동2가,2009,840,37.5370384,127.0591445,NULL,110000,1
464,덕현해밀,1120012200,용답동,2014,252,37.5640647,127.0554067,NULL,50000,1
465,주암해븐,1120010300,홍익동,2007,366,37.566013,127.0311493,NULL,58500,1
466,우성,1120011400,성수동1가,2004,716,37.5487859,127.0504266,NULL,80400,2
467,장원,1120010500,마장동,2002,767-1,37.569165,127.0446461,NULL,50000,2
468,삼부1,1120010700,행당동,1998,147,37.5600579,127.0374109,NULL,118000,9
469,"힐스테이트 서울숲 리버",1120011200,금호동4가,2018,1553,37.5452268,127.025308,NULL,159233,3
470,이테크빌,1120011300,옥수동,2002,558,37.5425908,127.0173461,NULL,83500,1
471,성수동두산위브,1120011500,성수동2가,2006,838,37.5370453,127.0585323,NULL,94000,1
472,신성미소지움,1120011500,성수동2가,2001,833,37.53917270000001,127.0571771,NULL,73850,4
473,우성2차,1120011500,성수동2가,2006,837,37.5409158,127.0581419,NULL,71750,2
474,금호베스트빌,1120011800,송정동,2002,103,37.5492382,127.0575132,NULL,78650,2
475,"왕십리 지웰",1120010200,하왕십리동,2009,1064,37.5608428,127.0311371,NULL,77500,1
476,"e편한세상 신금호파크힐스",1120010900,금호동1가,2018,1823,37.5543643,127.0244491,NULL,134500,1
477,중곡2단지,1121510100,중곡동,1976,190-26,37.5666337,127.0783961,NULL,30717,6
478,진흥아르미,1121510100,중곡동,2005,252-8,37.5623761,127.0757162,NULL,40700,1
479,성원,1121510100,중곡동,1998,681,37.5711024,127.0796089,NULL,41400,9
480,삼성로얄3,1121510100,중곡동,2002,109-2,37.555136,127.0926602,NULL,40333,3
481,아차산인앤인W클래스102동,1121510300,구의동,2007,58-25,37.5494205,127.0939211,NULL,81500,4
482,해성,1121510300,구의동,2002,47-23,37.5511608,127.0924515,NULL,27000,3
483,성원쌍떼빌,1121510300,구의동,2003,29-1,37.5538167,127.0922801,NULL,37375,4
484,아차산인앤인W클래스101동,1121510300,구의동,2007,58-26,37.5494435,127.0935146,NULL,69100,3
485,삼성쉐르빌,1121510300,구의동,2001,199-18,37.5398369,127.0948552,NULL,93160,15
486,구의현대6단지,1121510300,구의동,1994,610,37.5384531,127.0946536,NULL,92908,12
487,현대3,1121510400,광장동,1990,484,37.5406764,127.098826,NULL,90868,64
488,극동2,1121510400,광장동,1989,218-1,37.5433638,127.1044585,NULL,113137,47
489,현대파크빌,1121510400,광장동,2000,577,37.5438979,127.1014612,NULL,105226,68
490,리버리치빌,1121510400,광장동,2008,118,37.5510043,127.1094123,NULL,50125,4
491,워커힐푸르지오,1121510400,광장동,1987,148-4,37.5496546,127.1089338,NULL,79482,17
492,한강아남,1121510500,자양동,1995,830,37.5333796,127.0649734,NULL,59633,3
493,자양동현대,1121510500,자양동,1993,645-5,37.5280113,127.0824489,NULL,65367,3
494,광진하우스토리한강,1121510500,자양동,2008,813,37.5299486,127.0900248,NULL,121734,15
495,자양,1121510500,자양동,1981,658-14,37.532478,127.0844455,NULL,49000,2
496,자양현대6,1121510500,자양동,1999,786,37.5330101,127.0713515,NULL,76629,14
497,자양우성7,1121510500,자양동,1998,783-1,37.5363257,127.0745397,NULL,87159,41
498,우성1,1121510500,자양동,1988,579,37.5342119,127.0745432,NULL,67716,31
499,광진코지웰,1121510700,화양동,2014,113-1,37.54705209999999,127.071819,NULL,17141,18
500,광진We’vePark,1121510900,군자동,2008,503,37.548396,127.0710724,NULL,100200,5
501,동양파라곤,1121510900,군자동,2008,360-20,37.5485531,127.0702001,NULL,78000,1
502,동양파라곤(2),1121510900,군자동,2008,358-9,37.5483998,127.0697313,NULL,65594,8
